sensor_index,last_seen,name,location_type,latitude,longitude,last_seen_utc,age_days,active_30d,active_7d,province
203059,1790212256,Huntington,0,51.121742,-114.0698,2026-09-24 01:10:56+00:00,0.0007888248842592593,True,True,AB
203503,1790212185,WCAS_Whitecourt COC,0,54.142246,-115.68245,2026-09-24 01:09:45+00:00,0.0016105841435185187,True,True,AB
203517,1790212231,WCAS_ParklandCountyCentre,0,53.559006,-114.000725,2026-09-24 01:10:31+00:00,0.0010781767361111112,True,True,AB
204385,1790212087,LPSD Division Office,0,53.279503,-110.007545,2026-09-24 01:08:07+00:00,0.002744843402777778,True,True,AB
207827,1790212262,Exshaw - BVCAS,0,51.062695,-115.15673,2026-09-24 01:11:02+00:00,0.0007193804398148148,True,True,AB
207841,1790212245,MAC Fans and Furnaces,0,51.064594,-115.16699,2026-09-24 01:10:45+00:00,0.0009161396990740741,True,True,AB
208893,1790212261,Okotoks - Ranchers Rise,0,50.733322,-113.932686,2026-09-24 01:11:01+00:00,0.0007309545138888889,True,True,AB
211505,1790212194,Silverview DR Silver Springs,0,51.097927,-114.18659,2026-09-24 01:09:54+00:00,0.001506417476851852,True,True,AB
211921,1790212236,Valleyview Generating Station,0,54.938923,-117.20374,2026-09-24 01:10:36+00:00,0.0010203063657407408,True,True,AB
213995,1790212251,PAS Vauxhall AQSU-87FC,0,50.068954,-112.10579,2026-09-24 01:10:51+00:00,0.0008466952546296296,True,True,AB
213999,1790212259,PAS Raymond,0,49.46575,-112.66895,2026-09-24 01:10:59+00:00,0.000754102662037037,True,True,AB
214003,1790212251,AQSU-Horse Lake First Nation Band Administration Building,0,55.35181,-119.69367,2026-09-24 01:10:51+00:00,0.0008466952546296296,True,True,AB
214013,1790212195,Consort,0,52.008984,-110.77279,2026-09-24 01:09:55+00:00,0.0014948434027777778,True,True,AB
214019,1790212267,AQSU-3330_Stony-Plain,0,53.5475,-114.10844,2026-09-24 01:11:07+00:00,0.0006615100694444445,True,True,AB
215199,1790212219,Rainbow Lake Generating Station,0,58.477806,-119.246445,2026-09-24 01:10:19+00:00,0.0012170656250000001,True,True,AB
216463,1790212185,PRAMP - Reno,0,55.896965,-117.15764,2026-09-24 01:09:45+00:00,0.0016105841435185187,True,True,AB
216477,1790212233,PRAMP - Northern Sunrise County,0,56.20889,-117.20611,2026-09-24 01:10:33+00:00,0.001055028587962963,True,True,AB
217071,1790212212,SC Social Development,0,55.404125,-116.15419,2026-09-24 01:10:12+00:00,0.0012980841435185186,True,True,AB
217099,1790212245,Ft Chip Health Centre,0,58.714806,-111.15673,2026-09-24 01:10:45+00:00,0.0009161396990740741,True,True,AB
217121,1790212287,Eden Valley,0,50.43096,-114.44651,2026-09-24 01:11:27+00:00,0.000430028587962963,True,True,AB
217147,1790212185,SS,0,53.423473,-113.53611,2026-09-24 01:09:45+00:00,0.0016105841435185187,True,True,AB
217735,1790212275,PRAMP - Roma Road,0,56.204666,-117.54565,2026-09-24 01:11:15+00:00,0.0005689174768518519,True,True,AB
217747,1790212203,PRAMP - Dixonville,0,56.535824,-117.672226,2026-09-24 01:10:03+00:00,0.0014022508101851853,True,True,AB
217745,1790212247,PRAMP - Peace River Hospital,0,56.23071,-117.3547,2026-09-24 01:10:47+00:00,0.000892991550925926,True,True,AB
217749,1790212284,PRAMP - Good Shepherd School,0,56.261314,-117.289276,2026-09-24 01:11:24+00:00,0.0004647508101851852,True,True,AB
218127,1789945487,Field 1,0,51.01019,-114.136154,2026-09-20 23:04:47+00:00,3.088392991550926,True,True,AB
218961,1790212249,Jim Martin,0,52.73035,-117.643845,2026-09-24 01:10:49+00:00,0.0008698434027777778,True,True,AB
218977,1790212273,Columbia Icefields,0,52.22049,-117.2247,2026-09-24 01:11:13+00:00,0.000592065625,True,True,AB
219009,1790212216,Banff gondola,0,51.148,-115.55543,2026-09-24 01:10:16+00:00,0.0012517878472222224,True,True,AB
219323,1790212212,bill gilhespy complex,0,53.61041,-113.574394,2026-09-24 01:10:12+00:00,0.0012980841435185186,True,True,AB
219549,1790212242,Miquelon Lake_EPA,0,53.240032,-112.890526,2026-09-24 01:10:42+00:00,0.0009508619212962963,True,True,AB
219577,1790212229,Fort McMurray Fen House,0,56.762222,-111.43385,2026-09-24 01:10:29+00:00,0.0011013248842592592,True,True,AB
219599,1790212288,AE 1061 - Montana FN,0,52.72768,-113.44141,2026-09-24 01:11:28+00:00,0.0004184545138888889,True,True,AB
219607,1790212272,PTFN Youth and Culture Centre,0,56.668022,-114.57749,2026-09-24 01:11:12+00:00,0.0006036396990740741,True,True,AB
220327,1790212288,Brookside,0,53.490932,-113.56756,2026-09-24 01:11:28+00:00,0.0004184545138888889,True,True,AB
220361,1790212182,Kingsbury Close SE,0,51.26163,-113.98339,2026-09-24 01:09:42+00:00,0.0016453063657407409,True,True,AB
220371,1790212266,SWC Solar,0,51.59806,-114.55074,2026-09-24 01:11:06+00:00,0.0006730841435185186,True,True,AB
223505,1790212266,SAMBA,0,53.650555,-113.61139,2026-09-24 01:11:06+00:00,0.0006730841435185186,True,True,AB
223513,1790212201,Calwest1,0,51.020603,-114.10116,2026-09-24 01:10:01+00:00,0.0014253989583333333,True,True,AB
223531,1790212190,Mackenzie County La Crete,0,58.179443,-116.403336,2026-09-24 01:09:50+00:00,0.0015527137731481482,True,True,AB
223767,1790212299,ACA_O’Morrow,0,54.903706,-112.84341,2026-09-24 01:11:39+00:00,0.00029113969907407407,True,True,AB
223861,1790212282,Glamorgan,0,51.011707,-114.15037,2026-09-24 01:11:22+00:00,0.0004878989583333334,True,True,AB
224259,1790212269,Public Works,0,53.34485,-113.72582,2026-09-24 01:11:09+00:00,0.0006383619212962964,True,True,AB
224293,1790212229,WCAS_Hinton2,0,53.423798,-117.53791,2026-09-24 01:10:29+00:00,0.0011013248842592592,True,True,AB
224435,1790212279,Commonwealth sideline,0,53.559254,-113.47673,2026-09-24 01:11:19+00:00,0.0005226211805555556,True,True,AB
224909,1790212264,Nolan Hill,0,51.174534,-114.16559,2026-09-24 01:11:04+00:00,0.0006962322916666667,True,True,AB
224917,1790212257,Commonwealth Upper,0,53.559692,-113.4749,2026-09-24 01:10:57+00:00,0.0007772508101851853,True,True,AB
225365,1790212249,McMahon Stadium - Concourse Level,0,51.07118,-114.12125,2026-09-24 01:10:49+00:00,0.0008698434027777778,True,True,AB
225383,1790212245,McMahon Stadium - Field Level,0,51.069584,-114.12102,2026-09-24 01:10:45+00:00,0.0009161396990740741,True,True,AB
228053,1790212285,"Tuscany, Calgary, AB",0,51.133244,-114.24935,2026-09-24 01:11:25+00:00,0.00045317673611111115,True,True,AB
229605,1790212229,RBL AB Satt,0,58.428375,-119.96859,2026-09-24 01:10:29+00:00,0.0011013248842592592,True,True,AB
229627,1790212297,Paliswood,0,50.970486,-114.10888,2026-09-24 01:11:37+00:00,0.00031428784722222224,True,True,AB
231285,1790212250,HAMP-Waskatenau,0,54.093246,-112.78669,2026-09-24 01:10:50+00:00,0.0008582693287037037,True,True,AB
231633,1790212268,Coleman,0,49.63258,-114.47859,2026-09-24 01:11:08+00:00,0.0006499359953703704,True,True,AB
232545,1790212267,Alandale Place Springbank,0,51.063133,-114.29893,2026-09-24 01:11:07+00:00,0.0006615100694444445,True,True,AB
232819,1790212224,Westmount,0,51.04992,-114.09669,2026-09-24 01:10:24+00:00,0.0011591952546296297,True,True,AB
232985,1790212294,West Castleridge,0,51.10664,-113.96722,2026-09-24 01:11:34+00:00,0.00034901006944444447,True,True,AB
233195,1790212261,Cranston Pond,0,50.88407,-113.98579,2026-09-24 01:11:01+00:00,0.0007309545138888889,True,True,AB
240945,1790212286,ACA_UITC,0,53.51731,-113.52458,2026-09-24 01:11:26+00:00,0.0004416026620370371,True,True,AB
240953,1790027163,HAMP 0612b,0,53.510994,-113.267975,2026-09-21 21:46:03+00:00,2.143068917476852,True,True,AB
241135,1790212181,HAMP-Redwater co-locate,0,53.95179,-113.10573,2026-09-24 01:09:41+00:00,0.0016568804398148149,True,True,AB
241491,1790212260,HAMP-Bon Accord,0,53.833656,-113.42242,2026-09-24 01:11:00+00:00,0.000742528587962963,True,True,AB
241773,1790212233,HAMP-Thorhild,0,54.16224,-113.12336,2026-09-24 01:10:33+00:00,0.001055028587962963,True,True,AB
244993,1790212123,ACA_Florian Park,0,53.519844,-113.25795,2026-09-24 01:08:43+00:00,0.0023281767361111112,True,True,AB
245663,1790212217,AQSU-3329 Swan River FN HC,0,55.325394,-115.4322,2026-09-24 01:10:17+00:00,0.0012402137731481481,True,True,AB
249153,1790212244,302 - 200 Patina Court SW,0,51.062565,-114.16999,2026-09-24 01:10:44+00:00,0.0009277137731481482,True,True,AB
249949,1790212189,WCAS_EntwistleRecCentre,0,53.593185,-114.99485,2026-09-24 01:09:49+00:00,0.0015642878472222222,True,True,AB
249965,1790212259,ACA_LaurierHeightsCL,0,53.517063,-113.56859,2026-09-24 01:10:59+00:00,0.000754102662037037,True,True,AB
249981,1790212194,WCAS_Mitsue-Tolko,0,55.26878,-114.59013,2026-09-24 01:09:54+00:00,0.001506417476851852,True,True,AB
249993,1790212208,ACA_North Cooking Lake Hall,0,53.468292,-112.96113,2026-09-24 01:10:08+00:00,0.0013443804398148148,True,True,AB
250005,1790212237,ACA_Hastings Lake Hall,0,53.381157,-112.90348,2026-09-24 01:10:37+00:00,0.0010087322916666668,True,True,AB
250155,1790212233,ACA_Strathcona Wilderness Centre,0,53.532345,-112.998314,2026-09-24 01:10:33+00:00,0.001055028587962963,True,True,AB
250159,1790212203,WCAS_Steeper2,0,53.132034,-117.09059,2026-09-24 01:10:03+00:00,0.0014022508101851853,True,True,AB
250157,1790212280,ACA_RMA,0,53.353977,-113.53702,2026-09-24 01:11:20+00:00,0.0005110471064814816,True,True,AB
250165,1790212183,ACA_Antler Lake/Uncas Hall,0,53.50329,-112.971115,2026-09-24 01:09:43+00:00,0.0016337322916666667,True,True,AB
260975,1790212208,Town of Fort Macleod Outdoor Pool,0,49.72361,-113.407684,2026-09-24 01:10:08+00:00,0.0013443804398148148,True,True,AB
